doc_id,rule_name,category,span_text,context
6028,BODY,BODY,physically,itself (we can physically sense the cellist's
6028,BODY,BODY,body,communication of full-body physical work. King is
6028,BODY,BODY,body,much less full-body work to display. Not
6028,BODY,BODY,gut,"nylon, a little gut, a little fingernail...and"
6028,BODY,BODY,breath,a singer's quick breath...Really I wish King
6028,BODY,BODY,breath,"as if out-of-breath, to a whisper. A"
6028,BODY,BODY,breath,the now-and-then almost-out-of-breath that is so moving
6028,BODY,BODY,breath,(and no out-of-breath excitement) because of King's
6028,MEMORY,MEMORY,years ago,release about 2 years ago and expected
6028,PLACE,PLACE,room,to my curiosities room (with sax versions
6028,PERSON,PERSON,singer,sound of a singer's quick breath...Really I
6031,BODY,BODY,hand,"Blue Guitar.Score in hand, Ogden's reading of"
6031,BODY,BODY,touch,have been a touch more eloquent than
6031,PERSON,PERSON,listeners,unmistakable Britten - listeners familiar with his
6043,BODY,BODY,feeling,is no Czech feeling and no particular
6045,BODY,BODY,heart,are intense and heart wrenching. Her Amico
6045,BODY,BODY,breath,with some odd breath points that should
6045,PERSON,PERSON,artist,is my favorite artist in any genre.
6045,PERSON,PERSON,people,"from, of all people, Renata Scotto in"
6045,PERSON,PERSON,artist,for a supreme artist. Buy it.....you won't
6046,BODY,BODY,touching,"Jo. Nonetheless, a touching version.""E strano. ."
6047,PLACE,PLACE,concert hall,"his in the concert hall, though I'm"
6058,BODY,BODY,touching,"scenes, and some touching melodies. Granted, the"
6058,BODY,BODY,foot,delightfully fleet of foot.I suppose the main
6058,MEMORY,MEMORY,years ago,it was thirty years ago. He is
6058,PERSON,PERSON,singer,like a comprimario singer - and a
6059,BODY,BODY,touch,(he would not touch the music of
6071,MEMORY,MEMORY,I recall,"youth, revised, as I recall, later --"
6072,BODY,BODY,ears,"not to my ears.It's all bautifully-recorded, but"
6072,PLACE,PLACE,City,"bautifully-recorded, but the City of Burmingham SO"
6072,PERSON,PERSON,people,with one few people have heard.Both times
6073,PLACE,PLACE,city,he visited the city three times) but
6073,PLACE,PLACE,room,from the control room. The deeper challenge
6074,BODY,BODY,touching,infused with a touching autumnal quality that
6081,BODY,BODY,heart,the kind of heart-on-sleeve Romanticism so typical
6081,BODY,BODY,ears,"which, to my ears, often lapses into"
6081,BODY,BODY,heart,are played with heart-rending intensity. More still
6082,MEMORY,MEMORY,memories of,"on the prairie, memories of things past),"
6083,MEMORY,MEMORY,Memories of,distinctive melodic turns. Memories of Bartok again
6084,BODY,BODY,hearing,seeking out and hearing again and again.
6091,PERSON,PERSON,fans,help interested opera fans decide which recordings
6091,PERSON,PERSON,singers,usual dramatic style.)The singers are quite excellent
6091,PERSON,PERSON,singers,bit. The other singers keep Monteverdi's lyrical
6091,PERSON,PERSON,listeners,major and most listeners won't be bothered
6092,PERSON,PERSON,singers,roster of co-singers and Gardiner mostly avoids
6092,PERSON,PERSON,Fans,every tenor since. Fans of Bostridge may
6092,PERSON,PERSON,singers,other principal female singers is as good
6093,BODY,BODY,hand,"for one single hand,one engaged inrest-beauty(as oposed"
6093,PERSON,PERSON,people,"past and present people, past and present,"
6093,PERSON,PERSON,people,"tones,never stopping,abandoned as people are abandoned and"
6095,BODY,BODY,hand,Chopin the left hand sounds fuzzy. Those
6095,PLACE,PLACE,concert hall,"rows of a concert hall, but very"
6095,PERSON,PERSON,people,Gymnop&eacute;dies is what people who can't play
6099,MEMORY,MEMORY,reminds me of,"sweet Elysian grove"" reminds me of an"
6101,BODY,BODY,hearing,that at every hearing its fascination grows.
6101,PERSON,PERSON,artist,"player and an artist to his fingertips,"
6102,PLACE,PLACE,city,"the world's leading city for classcal music,"
6102,PLACE,PLACE,School,the Second Viennese School asthis collectionof Anton
6102,PERSON,PERSON,people,(from 1934) that people used to call
6102,PERSON,PERSON,listeners,"demonstrate to curious listeners.Henry Adolph, a conductor"
6108,PLACE,PLACE,Concert Hall,organ in the Concert Hall of the
6108,PLACE,PLACE,college,"instruction at the college, even graduate, level.}The"
6108,PERSON,PERSON,fans,no stranger to fans of organ music.)
6109,BODY,BODY,touch,Naxos are a touch on the lightweight
6117,BODY,BODY,blood,the very life-blood of that great nation.
6119,BODY,BODY,ears,"and, to my ears, it's the best"
6120,BODY,BODY,hand,"on the other hand, is a veritable"
6122,BODY,BODY,feeling,"the 6th, my feeling is, this is"
6122,BODY,BODY,body,"wrote a large body of symphonic work,"
6123,PLACE,PLACE,house,one of Naxos's house orchestras. Their playing
6124,BODY,BODY,hand,"on the other hand, finally offers real"
6124,PLACE,PLACE,bar,up. The final bar of the First
6126,BODY,BODY,hand,with the composer's hand-picked soloists: Alain Hudel
6126,PERSON,PERSON,fans,"that product, Dusapin fans would do well"
6126,PERSON,PERSON,fans,"I urge Dusapin fans seek it out,"
6127,BODY,BODY,feeling,pull as much feeling from the music
6127,BODY,BODY,heart,sincerely in the heart of the music.)I
6128,BODY,BODY,ears,"your stereo, your ears, and maybe even"
6128,PERSON,PERSON,people,that thousands of people are loving this
6132,BODY,BODY,feeling,but the overall feeling I got from
6132,BODY,BODY,hand,"CD.On the other hand, I can't recommend"
6137,BODY,BODY,touch,Moiseiwitsch's phrasing and touch are very beuatiful.
6137,BODY,BODY,ears,"to believe one's ears, but not to"
6137,PERSON,PERSON,artists,by such different artists as Cortot and
6139,MEMORY,MEMORY,memories of,My rather dim memories of the sound
6140,MEMORY,MEMORY,years ago,"more than fifteen years ago, as I"
6140,MEMORY,MEMORY,I recall,"years ago, as I recall). I needn't"
6140,PLACE,PLACE,University,live at Duquesne University). She plays it
6141,MEMORY,MEMORY,made me think of,from Hickox and made me think of
6144,BODY,BODY,touching,beautiful. It is touching to recall that
6144,BODY,BODY,feet,four-hands (and four-feet - talk about a
6144,PLACE,PLACE,College,"alma mater, Clare College, where he read"
6144,PLACE,PLACE,College,"scholar at Clare College, Cambridge. The Clare"
6144,PLACE,PLACE,College,"Cambridge. The Clare College choir, unlike other"
6144,PLACE,PLACE,college,"unlike other Cambridge college choirs, has female"
6144,PLACE,PLACE,College,specifically for Clare College: `Go forth into
6144,PERSON,PERSON,Singers,with the Cambridge Singers and the London
6144,PERSON,PERSON,singer,"he was a singer in this choir,"
6145,BODY,BODY,tears,would certainly bring tears to my eyes.
6145,BODY,BODY,eyes,tears to my eyes. It is a
6146,BODY,BODY,hearing,No. 2) worth hearing. This is a
6146,MEMORY,MEMORY,years ago,Hovhaness' music several years ago which I
6146,PERSON,PERSON,artists,"discredited, as enterprising artists and labels begin"
6153,PLACE,PLACE,house,of the opera house that it was
6153,PLACE,PLACE,school,more of a school boy escorting his
6153,PERSON,PERSON,singers,"descent to boring.The singers,to me at least,"
6154,PERSON,PERSON,singers,"ascension.This cast of singers and Gounod's gorgeous,"
6157,PERSON,PERSON,singers,"fine troupe of singers, including the aforementioned"
6160,PERSON,PERSON,artists,"Dariel, all unknown artists to me, and"
6161,BODY,BODY,hand,"excellent soloists at hand - as expected,"
6162,PLACE,PLACE,college,(1972) were two college bands--competent and hard-working
6162,PLACE,PLACE,city,medieval Armenia's capital city with its many
6163,BODY,BODY,hand,"on the other hand, goes nowhere with"
6163,BODY,BODY,feeling,kind than a feeling of being bowled
6163,BODY,BODY,feeling,the illusion (or feeling) that the players
6163,BODY,BODY,cry,that didn't exactly cry out to be
6164,BODY,BODY,hearing,I'd been hearing the name of
6164,BODY,BODY,feeling,"be conveying a feeling of mystery, agitation,"
6164,PERSON,PERSON,singer,also had a singer in the family:
6165,PLACE,PLACE,school,York and Northeast school of Italian-American composers
6165,PERSON,PERSON,Listeners,of the score. Listeners know Flagello less
6171,BODY,BODY,heart,a change of heart. Her aria-finale has
6171,PERSON,PERSON,singer,about the only singer at the time
6171,PERSON,PERSON,fans,pity for Caballe' fans. There are other
6174,BODY,BODY,touch,label) sounds a touch unadventurous. There is
6176,BODY,BODY,hearing,looking forward to hearing this in multi-channel
6176,BODY,BODY,ears,to keep my ears trained by attending
6177,PERSON,PERSON,listeners,up to give listeners an opportunity to
6177,PERSON,PERSON,people,choices available. Most people learned the symphony
6189,BODY,BODY,hearing,"undeveloped future-genius. After hearing it this way,"
6189,BODY,BODY,hand,on the other hand Weingartner really finds
6189,BODY,BODY,feeling,be their downfall--the feeling of self-discovery is
6197,BODY,BODY,hearing,&amp; well worth hearing.There are now 3
6197,PERSON,PERSON,singers,which shares 3 singers with the Venice
6200,BODY,BODY,hearing,these movements after hearing the Alban Berg
6200,BODY,BODY,heart,the Emersons sacrifice heart and expressiveness in
6200,BODY,BODY,hand,virtuosity. On one hand I can understand
6200,PERSON,PERSON,people,have read some people complaining that the
6200,PERSON,PERSON,people,foibles that some people find endearing in
6200,PERSON,PERSON,people,"choice, though some people take issue with"
6203,BODY,BODY,ears,"with the purists' ears. Even so, those"
6203,PERSON,PERSON,artist,best reaction an artist can make in
6204,PLACE,PLACE,room,Lang Lang has room to grow.
6204,PERSON,PERSON,listeners,trying to dazzle listeners through surprises in
6205,PERSON,PERSON,artist,is a dazzling artist whose ebullience can
6205,PERSON,PERSON,people,"elsewhere -- most people adore him, but"
6205,PERSON,PERSON,artists,or viewing live artists such as violinists
6205,PERSON,PERSON,artists,other absolutely wonderful artists such as Madamoiselle
6206,BODY,BODY,hand,"back of my hand, every single note"
6206,MEMORY,MEMORY,I remember,"Hungarian Rhapsody No2. I remember asking myself,"
6207,BODY,BODY,breath,Such length of breath and what a
6207,PERSON,PERSON,people,vast amount of people are responding to.
6207,PERSON,PERSON,listeners,most erudite classical listeners to the least
6208,BODY,BODY,feet,to be twenty feet long and ten
6208,BODY,BODY,feet,"long and ten feet high, bigger than"
6209,PERSON,PERSON,people,so while many people did not enjoy
6209,PERSON,PERSON,artists,"many different conductors, artists, & orchestras that"
6210,BODY,BODY,hand,the title at hand. There are three
6210,BODY,BODY,hearing,"studio recordings, just hearing him play more"
6210,PERSON,PERSON,listeners,generation of classical listeners not even born
6211,BODY,BODY,lips,"were talking, his lips moving, but no"
6211,PERSON,PERSON,people,about a piece people probably would expect
6211,PERSON,PERSON,People,"well, no comment. People didn't like my"
6216,BODY,BODY,feeling,adds to the feeling of spontaneity. The
6216,MEMORY,MEMORY,years ago,more than ten years ago.The Third is
6216,PLACE,PLACE,school,belief that old school interpretations were always
6216,PERSON,PERSON,listeners,may surprise some listeners today what a
6217,BODY,BODY,hand,"on the other hand, ranges through the"
6226,BODY,BODY,touch,is plenty of touch and glitter in
6226,PLACE,PLACE,city,gilded with big city arts. Some of
6226,PERSON,PERSON,listeners,movement whisks us listeners on. The woodwind
6229,BODY,BODY,hearing,that what we're hearing is really the
6229,MEMORY,MEMORY,reminds me of,a D-flat. It reminds me of the
6229,PLACE,PLACE,bar,of the seventh bar we've already cycled
6229,PLACE,PLACE,bar,"its countermelody from bar 5, then the"
6229,PLACE,PLACE,bar,"its countermelody from bar 5, but inverted"
6229,PLACE,PLACE,bar,"from this 29 bar coda, there has"
6230,BODY,BODY,hearing,in favor of hearing just how much
6230,BODY,BODY,ears,"while. Use your ears for fun, while"
6233,PERSON,PERSON,people,"blind test, most people would overwhelmingly prefer"
6240,PLACE,PLACE,room,"DG), but there's room for Gielen's way"
6240,PLACE,PLACE,house,"the London Phil.'s house label), the hallmark"
6242,MEMORY,MEMORY,reminds me of,Spanish sound that reminds me of the
6242,MEMORY,MEMORY,nostalgic,Sonata with its nostalgic and lovely Andantino
6248,BODY,BODY,hand,"only available second-hand. Since 1990, when this"
6248,PERSON,PERSON,singers,The three Hungarian singers also fulfil their
6248,PERSON,PERSON,singers,"not perfect, the singers being put firmly"
6249,BODY,BODY,hand,the disc at hand). He seems to
6249,BODY,BODY,hearing,eminently well worth hearing. Much the same
6249,BODY,BODY,hearing,work eminently worth hearing - as opposed
6250,BODY,BODY,hearing,- but on hearing you recognize immediately
6250,BODY,BODY,heart,wallet where my heart is and donated
6250,BODY,BODY,heart,emotion in your heart and make an
6250,PLACE,PLACE,concert hall,not in the concert hall - mainly
6250,PLACE,PLACE,bar,"the final double bar, and it seemed"
6250,PLACE,PLACE,School,of the Eastman School of Music in
6250,PERSON,PERSON,people,"Rochester, thank you people! However, even the"
6250,PERSON,PERSON,Listeners,music with Lewenthal.Listeners fond of the concertos
6271,BODY,BODY,heart,"remastered, the performances heart-stopping - no, make"
6271,BODY,BODY,touch,"recording), and some touch-ups from Stokowski himself."
6271,BODY,BODY,heart,to find the heart of the music
6276,MEMORY,MEMORY,childhood,his Kansas City childhood early in the
6276,PLACE,PLACE,City,of his Kansas City childhood early in
6281,BODY,BODY,heart,will break your heart. It was without
6281,BODY,BODY,hearing,felt I was hearing it for the
6281,PERSON,PERSON,fans,a must-have for fans of lyric sopranos
6281,PERSON,PERSON,people,career roles many people fault her for.
6281,PERSON,PERSON,singers,"so many great singers. With Renata, I"
6362,PERSON,PERSON,artists,of composers and artists without having to
